fecha,idema,estacion_meteo,provincia_meteo,altitud_meteo,temp_media,precipitacion,prec_traza,temp_min,temp_max,viento_vel_media,direccion_viento,racha_max,insolacion,presion_max,presion_min,anio_meteo,mes_meteo,dia_meteo
2021-11-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.9,15.8,False,6.6,11.2,4.7,31,10.6,2.4,983.1,980.3,2021,11,22
2021-11-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.7,23.4,False,6.8,8.6,3.1,22,7.5,0.0,983.4,980.3,2021,11,23
2021-11-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.0,21.0,False,6.9,9.0,4.7,99,10.3,0.0,983.6,976.7,2021,11,24
2021-11-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.6,4.0,False,6.5,8.6,6.7,31,13.9,0.0,979.0,975.3,2021,11,25
2021-11-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.4,0.0,False,6.5,10.4,8.3,30,17.2,7.1,980.1,975.3,2021,11,26
2021-11-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.5,0.6,False,4.1,8.9,8.6,31,18.6,3.2,979.3,970.7,2021,11,27
2021-11-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.6,4.0,False,3.6,7.6,7.2,32,16.1,0.6,983.1,979.0,2021,11,28
2021-11-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.6,0.2,False,5.9,11.4,5.8,30,13.1,0.3,992.3,979.5,2021,11,29
2021-11-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.8,0.0,False,5.2,14.5,5.3,31,11.1,9.0,996.2,992.1,2021,11,30
2021-12-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.6,1.2,False,2.6,12.5,2.5,28,11.9,1.8,993.9,980.5,2021,12,1
2021-12-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.6,0.0,True,5.2,10.1,7.5,32,19.7,6.8,986.7,979.3,2021,12,2
2021-12-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.2,0.0,False,7.0,13.3,6.7,30,16.7,5.7,991.1,985.2,2021,12,3
2021-12-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.0,0.4,False,3.6,12.4,3.1,31,9.2,2.4,990.4,987.1,2021,12,4
2021-12-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.7,3.0,False,4.7,8.7,8.6,33,16.7,3.3,989.8,985.3,2021,12,5
2021-12-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.1,0.2,False,4.6,13.6,3.9,28,11.7,2.9,992.4,989.6,2021,12,6
2021-12-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.2,1.8,False,5.3,13.2,1.7,29,16.7,1.2,992.3,977.2,2021,12,7
2021-12-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.8,0.0,True,3.5,12.1,8.6,28,14.7,3.9,985.5,976.8,2021,12,8
2021-12-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.0,0.4,False,3.2,10.8,2.5,30,8.1,0.7,987.4,983.0,2021,12,9
2021-12-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.2,0.0,False,10.4,14.1,9.7,27,20.8,0.0,987.3,979.5,2021,12,10
2021-12-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.4,0.0,False,10.1,14.6,7.2,31,15.0,6.3,994.9,987.2,2021,12,11
2021-12-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.1,0.0,False,5.1,15.1,3.1,29,15.3,8.0,997.1,994.0,2021,12,12
2021-12-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.0,0.0,False,2.1,6.0,1.4,30,5.3,0.0,997.8,995.2,2021,12,13
2021-12-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.6,0.0,False,4.9,6.2,2.2,24,8.1,0.0,999.2,996.8,2021,12,14
2021-12-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.1,0.0,False,3.3,4.9,1.1,28,4.7,0.0,999.9,997.1,2021,12,15
2021-12-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.0,0.0,False,2.2,3.8,0.8,27,3.9,0.0,1001.6,999.6,2021,12,16
2021-12-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,2.2,0.0,False,1.5,2.8,1.1,24,5.8,0.0,1001.7,999.1,2021,12,17
2021-12-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.4,0.0,False,2.5,4.3,1.1,23,7.5,0.0,1001.4,999.2,2021,12,18
2021-12-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,2.6,0.0,False,2.0,3.2,1.1,16,4.7,0.0,1001.1,994.2,2021,12,19
2021-12-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,2.2,0.0,False,1.6,2.9,2.2,29,5.3,0.0,994.2,991.1,2021,12,20
2021-12-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.4,0.0,False,1.6,5.3,1.4,24,5.0,0.0,992.0,989.6,2021,12,21
2021-12-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.1,0.0,False,2.5,5.7,1.9,11,5.3,0.0,992.1,989.4,2021,12,22
2021-12-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.5,0.2,False,4.8,8.2,2.8,12,7.5,0.0,991.2,986.4,2021,12,23
2021-12-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.2,0.4,False,7.7,10.6,2.8,11,6.1,0.0,986.4,977.8,2021,12,24
2021-12-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.2,0.2,False,7.0,11.3,2.2,26,5.8,0.8,978.4,975.8,2021,12,25
2021-12-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.5,2.0,False,3.7,13.3,2.5,24,11.1,2.1,981.9,977.9,2021,12,26
2021-12-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.8,0.2,False,9.4,18.2,9.4,26,19.2,4.5,983.8,976.9,2021,12,27
2021-12-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,15.4,0.0,False,12.4,18.4,8.6,28,19.4,6.8,991.4,983.2,2021,12,28
2021-12-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.4,0.0,False,7.4,17.4,4.2,27,10.8,8.5,994.1,991.0,2021,12,29
2021-12-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.8,0.0,False,5.5,18.1,0.8,28,7.8,8.5,995.2,992.9,2021,12,30
2021-12-31,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.2,0.2,False,3.8,8.5,1.7,32,5.3,0.0,999.1,994.6,2021,12,31
2022-01-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.5,0.0,False,3.2,5.8,1.7,24,5.6,0.0,1000.6,997.5,2022,1,1
2022-01-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.6,0.0,False,2.8,8.3,2.2,24,6.7,1.7,1000.2,997.1,2022,1,2
2022-01-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.8,0.0,False,2.5,13.0,1.1,10,5.6,5.8,997.6,988.4,2022,1,3
2022-01-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.2,7.0,False,5.3,17.2,2.8,32,16.4,3.5,988.4,976.6,2022,1,4
2022-01-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.0,0.0,False,4.2,9.9,9.2,31,18.6,4.9,987.9,982.1,2022,1,5
2022-01-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.6,0.0,False,2.9,8.2,7.5,30,16.4,8.9,991.4,986.4,2022,1,6
2022-01-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.4,0.0,True,4.3,12.6,6.4,31,15.0,5.2,998.7,991.3,2022,1,7
2022-01-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.8,0.0,True,2.7,12.8,2.8,29,8.9,8.6,998.3,989.9,2022,1,8
2022-01-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.8,0.4,False,6.1,13.5,4.4,31,14.7,1.0,989.9,984.0,2022,1,9
2022-01-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.7,0.0,False,11.2,16.2,10.6,32,21.7,3.0,991.8,984.0,2022,1,10
2022-01-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.4,0.0,False,7.3,15.5,7.8,32,15.8,8.7,996.3,991.0,2022,1,11
2022-01-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.4,0.0,False,1.9,13.0,5.6,31,11.7,9.1,1002.2,996.2,2022,1,12
2022-01-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.8,0.0,False,-1.3,10.8,0.6,24,3.6,9.0,1005.1,1002.2,2022,1,13
2022-01-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.6,0.0,False,-2.8,10.0,0.8,23,3.6,9.0,1005.1,1000.4,2022,1,14
2022-01-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,2.8,0.0,False,-3.1,8.7,3.1,24,6.7,9.0,1000.4,996.0,2022,1,15
2022-01-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.0,0.0,False,-2.9,10.8,3.3,30,8.1,9.2,1002.3,997.0,2022,1,16
2022-01-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.2,0.0,False,-1.4,9.9,3.3,30,6.7,9.1,1004.6,1001.1,2022,1,17
2022-01-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.1,0.0,False,-2.9,11.1,1.1,31,3.6,9.2,1002.4,999.0,2022,1,18
2022-01-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.2,0.0,False,-2.3,10.8,6.4,31,12.5,9.1,1002.5,998.5,2022,1,19
2022-01-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.4,0.0,False,3.8,13.0,6.9,30,14.4,9.2,999.2,995.3,2022,1,20
2022-01-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.6,0.0,False,1.0,8.2,8.1,31,16.7,9.2,1000.2,994.5,2022,1,21
2022-01-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.4,0.0,False,-1.3,8.1,3.3,23,7.2,9.4,1001.7,998.2,2022,1,22
2022-01-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.3,0.0,False,-3.2,9.8,1.9,10,6.1,9.3,999.9,995.8,2022,1,23
2022-01-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.5,0.0,False,-1.7,10.7,2.2,99,5.3,9.2,1001.5,997.2,2022,1,24
2022-01-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.0,0.0,False,-2.2,12.3,0.8,28,4.4,9.2,1003.7,1000.7,2022,1,25
2022-01-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.7,0.0,False,-2.4,11.8,2.5,20,7.5,9.3,1002.7,998.9,2022,1,26
2022-01-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.2,0.0,False,-2.6,13.0,2.5,28,5.8,9.5,1001.2,998.2,2022,1,27
2022-01-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.5,0.0,False,-1.9,12.9,4.2,30,9.7,9.6,1003.7,1000.5,2022,1,28
2022-01-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.5,0.0,False,-2.2,13.2,3.1,30,5.6,9.6,1005.7,1001.1,2022,1,29
2022-01-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.6,0.0,False,-1.9,15.0,3.1,28,9.7,9.6,1001.2,994.8,2022,1,30
2022-01-31,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.6,0.0,False,6.4,12.7,12.5,31,24.2,8.5,996.9,994.0,2022,1,31
2022-02-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.5,0.0,False,6.6,12.4,12.2,30,23.9,9.7,999.8,994.0,2022,2,1
2022-02-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.3,0.0,False,6.1,20.5,6.4,30,14.2,9.8,999.7,992.9,2022,2,2
2022-02-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.0,0.0,False,0.6,15.4,2.2,30,7.5,8.5,993.3,988.9,2022,2,3
2022-02-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.3,0.0,False,5.2,15.4,3.6,30,9.2,6.7,993.4,989.9,2022,2,4
2022-02-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.0,0.0,False,5.3,12.8,6.1,32,15.8,8.1,998.7,993.2,2022,2,5
2022-02-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.4,0.0,False,0.4,12.5,6.1,30,16.4,9.5,1000.6,997.1,2022,2,6
2022-02-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.0,0.0,False,7.0,14.9,11.1,32,18.6,10.0,1000.1,997.0,2022,2,7
2022-02-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.4,0.0,False,3.0,15.9,1.9,25,7.5,10.1,1002.2,998.8,2022,2,8
2022-02-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.2,0.0,False,3.0,13.4,1.7,12,6.1,4.8,1002.0,997.9,2022,2,9
2022-02-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.4,0.0,False,0.3,14.4,0.6,12,5.3,8.7,999.6,995.1,2022,2,10
2022-02-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.8,0.0,False,3.0,16.6,3.3,32,10.0,7.2,997.6,994.2,2022,2,11
2022-02-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.8,0.0,True,3.4,14.1,1.4,34,8.3,2.9,995.9,991.4,2022,2,12
2022-02-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.0,0.4,False,6.4,15.6,3.1,13,8.3,4.0,992.6,983.6,2022,2,13
2022-02-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.8,0.0,False,6.9,14.7,4.7,30,12.5,8.0,992.5,982.3,2022,2,14
2022-02-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.8,0.0,False,6.6,15.0,5.3,30,12.5,10.0,996.3,992.5,2022,2,15
2022-02-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.5,0.0,False,5.6,17.4,3.1,99,7.8,5.1,995.6,993.5,2022,2,16
2022-02-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,14.4,0.0,False,9.3,19.4,6.9,32,15.8,10.3,996.1,991.0,2022,2,17
2022-02-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.1,0.0,True,6.0,20.2,3.1,31,15.3,10.3,991.0,984.5,2022,2,18
2022-02-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.6,0.4,False,6.3,12.9,9.7,30,18.1,4.4,996.9,989.4,2022,2,19
2022-02-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.5,0.0,False,5.0,16.0,6.4,30,15.0,10.0,999.1,996.1,2022,2,20
2022-02-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.1,0.0,False,5.5,16.7,7.8,32,18.6,10.2,999.3,996.0,2022,2,21
2022-02-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.4,0.0,False,7.3,19.4,6.9,30,18.6,10.6,999.5,995.3,2022,2,22
2022-02-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.6,0.0,False,4.8,18.4,2.2,30,8.1,9.3,996.6,990.6,2022,2,23
2022-02-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.2,0.0,False,4.6,15.9,4.7,31,15.0,5.9,994.9,989.8,2022,2,24
2022-02-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.8,0.0,False,6.6,13.1,6.9,32,13.3,2.9,996.6,993.7,2022,2,25
2022-02-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.0,0.0,False,1.8,14.1,3.3,12,10.0,6.4,995.6,990.7,2022,2,26
2022-02-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.4,0.0,False,7.9,17.0,1.4,12,5.6,6.3,993.8,990.8,2022,2,27
2022-02-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.8,0.0,False,6.2,17.4,1.9,30,6.4,8.7,997.5,993.7,2022,2,28
2022-03-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.7,0.0,False,3.9,19.5,1.7,12,7.2,9.3,995.7,991.3,2022,3,1
2022-03-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.0,2.4,False,8.4,17.7,2.8,32,16.9,5.2,992.4,988.6,2022,3,2
2022-03-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.8,4.6,False,5.0,16.5,3.6,31,15.0,6.9,990.4,981.6,2022,3,3
2022-03-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.7,0.0,False,7.8,11.6,9.7,30,17.8,0.0,988.9,984.8,2022,3,4
2022-03-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.9,0.0,False,6.5,13.3,6.7,30,16.1,9.1,988.4,984.6,2022,3,5
2022-03-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.6,0.0,False,5.3,11.8,4.7,31,10.3,2.7,986.8,984.3,2022,3,6
2022-03-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.0,3.0,False,5.6,10.5,1.9,12,9.4,1.0,986.7,983.6,2022,3,7
2022-03-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.2,0.2,False,5.4,15.0,2.8,12,6.7,3.1,990.2,984.1,2022,3,8
2022-03-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.6,0.0,False,3.0,16.2,4.4,12,8.9,8.7,992.4,988.6,2022,3,9
2022-03-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.0,0.0,False,8.9,17.1,3.6,14,8.1,3.1,991.0,985.8,2022,3,10
2022-03-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.4,6.2,False,8.7,12.1,4.4,13,9.7,0.0,986.1,982.7,2022,3,11
2022-03-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.4,6.2,False,6.5,18.4,2.5,35,10.6,10.5,985.4,980.9,2022,3,12
2022-03-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.0,0.2,False,7.0,16.9,2.2,25,7.8,9.4,987.5,980.1,2022,3,13
2022-03-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.7,6.0,False,8.4,13.0,6.1,13,15.0,0.0,987.9,983.7,2022,3,14
2022-03-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,14.2,0.0,False,11.8,16.5,6.9,12,15.3,0.0,991.1,987.7,2022,3,15
2022-03-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.6,0.0,False,9.1,14.0,2.2,31,10.6,0.0,990.6,986.5,2022,3,16
2022-03-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.7,0.0,False,10.0,13.4,9.7,31,18.6,0.0,994.6,989.0,2022,3,17
2022-03-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.9,0.0,False,9.0,12.8,4.4,32,15.0,0.0,997.0,994.3,2022,3,18
2022-03-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.8,0.0,False,6.5,15.0,3.6,99,10.0,3.8,997.1,994.6,2022,3,19
2022-03-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.6,0.4,False,9.1,16.2,5.6,11,13.3,6.0,995.3,992.0,2022,3,20
2022-03-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.8,0.2,False,10.0,13.6,6.9,13,14.2,0.0,995.8,992.8,2022,3,21
2022-03-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.5,0.0,False,7.6,11.4,6.7,12,12.8,0.0,997.2,994.8,2022,3,22
2022-03-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.6,0.0,False,6.2,13.0,4.7,13,11.7,0.4,996.7,993.7,2022,3,23
2022-03-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.3,2.8,False,3.9,10.7,1.4,12,5.3,0.0,995.2,993.2,2022,3,24
2022-03-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.2,0.4,False,8.5,16.0,1.9,11,8.3,3.5,993.4,988.6,2022,3,25
2022-03-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.2,1.0,False,8.6,11.8,2.5,14,7.5,0.1,993.5,990.0,2022,3,26
2022-03-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.8,0.0,False,7.8,17.9,2.8,12,7.8,9.3,995.8,992.7,2022,3,27
2022-03-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.7,0.0,False,6.6,18.8,4.4,12,9.7,6.7,995.4,985.6,2022,3,28
2022-03-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.4,0.0,False,8.4,14.4,1.7,99,7.2,0.8,985.6,976.8,2022,3,29
2022-03-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.4,0.0,False,7.7,17.0,8.6,30,18.3,8.0,976.8,971.2,2022,3,30
2022-03-31,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.8,0.0,False,8.3,15.4,7.8,29,17.5,9.9,977.9,972.8,2022,3,31
2022-04-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.0,0.0,True,3.7,10.2,8.6,30,19.2,10.3,987.2,977.9,2022,4,1
2022-04-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.7,0.0,False,2.8,10.6,9.4,34,18.9,11.5,988.8,986.4,2022,4,2
2022-04-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.8,0.0,False,1.8,11.8,6.7,30,14.4,12.4,989.0,984.7,2022,4,3
2022-04-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.2,0.0,False,0.5,16.0,5.0,31,9.7,12.0,989.6,985.1,2022,4,4
2022-04-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.0,0.0,False,1.9,16.1,3.6,29,9.2,11.8,988.4,982.0,2022,4,5
2022-04-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.6,0.0,False,5.8,19.5,5.3,33,13.1,12.2,986.7,980.5,2022,4,6
2022-04-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,14.5,0.0,False,5.8,23.2,2.8,32,8.9,10.7,987.4,984.1,2022,4,7
2022-04-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,17.2,0.0,False,13.3,21.1,8.9,28,22.2,4.1,986.8,982.4,2022,4,8
2022-04-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,14.2,0.0,False,9.9,18.4,5.0,32,13.3,12.0,988.8,985.9,2022,4,9
2022-04-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.7,0.0,False,5.7,21.7,5.3,12,13.9,11.3,988.9,982.5,2022,4,10
2022-04-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,16.2,0.8,False,9.8,22.6,9.4,12,20.8,9.5,983.7,975.1,2022,4,11
2022-04-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,14.8,1.2,False,11.6,17.9,4.4,12,12.8,4.4,981.6,977.2,2022,4,12
2022-04-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.6,3.4,False,11.5,15.6,1.9,33,8.3,0.4,987.5,981.0,2022,4,13
2022-04-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,17.0,0.0,False,11.9,22.1,5.3,30,9.2,11.8,991.0,986.8,2022,4,14
2022-04-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,18.5,0.0,False,11.8,25.2,3.9,29,10.0,12.0,992.9,989.2,2022,4,15
2022-04-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.6,0.0,False,13.5,25.8,8.6,30,15.3,12.7,991.4,986.9,2022,4,16
2022-04-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.2,0.0,False,12.8,25.6,6.4,31,18.6,11.9,989.1,984.4,2022,4,17
2022-04-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,17.2,0.0,True,11.9,22.5,5.8,30,14.7,12.5,987.8,982.2,2022,4,18
2022-04-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.9,4.4,False,8.6,13.2,6.9,32,12.2,0.1,984.5,978.6,2022,4,19
2022-04-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.3,4.0,False,7.6,13.0,9.4,32,21.1,0.2,978.7,975.1,2022,4,20
2022-04-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.2,0.0,False,8.1,16.4,9.2,31,17.5,10.9,978.5,974.2,2022,4,21
2022-04-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.8,2.0,False,5.9,19.7,2.8,24,11.1,2.6,974.6,966.7,2022,4,22
2022-04-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.0,2.8,False,9.9,16.0,9.2,28,18.9,2.5,976.2,965.4,2022,4,23
2022-04-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,15.2,0.0,False,10.5,20.0,3.9,27,12.8,9.6,983.6,976.1,2022,4,24
2022-04-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,15.4,0.0,False,7.5,23.4,2.5,08,6.7,13.1,983.8,980.5,2022,4,25
2022-04-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,17.0,0.6,False,10.2,23.8,2.8,14,8.3,8.4,984.3,981.0,2022,4,26
2022-04-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,16.7,11.8,False,13.2,20.2,1.9,24,9.4,2.4,989.0,983.7,2022,4,27
2022-04-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,15.8,0.0,False,12.2,19.4,3.6,29,9.4,0.3,995.4,987.8,2022,4,28
2022-04-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,17.8,0.0,False,11.0,24.7,4.2,29,12.8,11.9,996.0,990.9,2022,4,29
